product_name;category;shop_name;province;city;campaign_name;campaign_type;review_text;delivery_status
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Instructions were confusing.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived damaged, but seller replaced quickly.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived damaged.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived defective.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived in perfect condition.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived slightly damaged.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item broke after first use.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item came with missing parts.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item does not function as advertised.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item does not match description.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item feels cheap.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item feels solid and premium.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is cheap but acceptable.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is fragile and broke easily.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is fragile, arrived broken.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is not worth the price.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the price.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is overpriced for the quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is perfect size.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item not as advertised.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item not working properly.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item was missing accessories.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Item works perfectly.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Material feels cheap, disappointed.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;No Review;Not Available
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Not durable, broke easily.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Not worth the money.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Packaging was excellent.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Packaging was poor, box was damaged.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product exceeded expectations.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product fits as expected.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is amazing quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is as advertised.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is as expected.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is durable.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is elegant and classy.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly as described.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly what I needed.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is excellent.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is great value for money.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is heavy and solid.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is lightweight and durable.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is not authentic.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is of high quality and durable.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is okay, acceptable quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is perfect for daily use.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is stylish and practical.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is stylish and trendy.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is very good quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product is worth buying.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like photo.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product looks good in person.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product matches description exactly.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product quality is top-notch.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product quality is very good.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product works as expected.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Product works fine, happy with it.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Quality could be better.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Quality is great, worth the price.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Received a defective item.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Received in good condition.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very cute design, looks great.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very good item, recommend seller.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very good product, love it.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very good quality for price.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very happy with quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very happy with seller communication.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very happy with the product.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very happy with this purchase.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very helpful seller.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very impressed with quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very nice design, looks premium.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very pleased with purchase.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very satisfied, excellent quality.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very satisfied, item as described.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Very satisfied, will buy again.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Will buy from this seller again.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Works exactly as described.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Works perfectly, no issues.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Works well, no complaints.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;No Campaign;No Campaign;Works well, very happy with purchase.;Delivered
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;Songkran Sale;bundle;No Review;Not Available
Sugar;Groceries;FamilyShopShop;Bangkok;Bangkok;Songkran Sale;bundle;Received exactly what I ordered.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;10.10 Sale;discount;No Review;Not Available
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;10.10 Sale;discount;Very happy with this purchase.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;11.11 Sale;discount;Very pleased with purchase.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;12.12 Sale;flash-sale;No Review;Not Available
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;12.12 Sale;flash-sale;Received in good condition.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;9.9 Sale;discount;No Review;Not Available
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;9.9 Sale;discount;Product matches description exactly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Battery life is as advertised.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Color differs from the pictures.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Colors are vibrant and true.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Disappointed with the material quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Easy return process, very satisfied.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Easy to use and setup.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Exceeded expectations, will order again.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Exceeded my expectations in every way.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Excellent customer service.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Excellent packaging, item safe.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Excellent product, highly recommend!;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Fast response from seller.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Good customer service experience.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Good fit and quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Good performance, worth the price.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Good value for money.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Great fit, very comfortable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Great product, highly recommend.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Highly recommend this product.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Highly recommend this seller.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Highly recommended for this price.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Instructions were clear and helpful.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Instructions were confusing.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived damaged, but seller replaced quickly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived damaged.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived defective.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived in perfect condition.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item arrived slightly damaged.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item broke after first use.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item came with missing parts.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item color slightly different from picture.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item does not function as advertised.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item does not match description.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item feels cheap.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item feels solid and premium.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item fits as expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item fits perfectly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is a little smaller than expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is cheap but acceptable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is comfortable to use.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is exactly as shown.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is fragile and broke easily.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is fragile, handle with care.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is great, highly recommend.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is not worth the price.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the cost.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay for the price.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is okay, nothing special.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is overpriced for the quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is perfect size.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is perfect, love it.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item is smaller than expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item looks nice, okay quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item not as advertised.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item not working properly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item was missing accessories.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Item works perfectly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Material feels cheap, disappointed.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;No Review;Not Available
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Not as described, misleading listing.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Not durable, broke easily.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Not satisfied, product broke quickly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Not worth buying, poor quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Not worth the money.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Packaging was excellent.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Packaging was poor, box was damaged.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product arrived as advertised.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product exceeded expectations.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product exceeded my expectations.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product fits as expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is amazing quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is amazing, love it.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is as advertised.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is as expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is comfortable to wear.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is durable and sturdy.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is durable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is elegant and classy.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly as described.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly as pictured.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is exactly what I needed.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is excellent.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is good for the price.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is good, but shipping slow.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is great value for money.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is heavy and solid.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is high quality and affordable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is lightweight and durable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is not authentic.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is of high quality and durable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is okay, acceptable quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is perfect for daily use.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is perfect for gifting.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is reliable and durable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is sturdy and reliable.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is sturdy.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is stylish and trendy.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is very good quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is worth buying.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product is worth every penny.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like picture.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product looks exactly like the picture.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product looks good in person.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product matches description exactly.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product quality is top-notch.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product quality is very good.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product stopped working after a week.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product works as described.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product works as expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Product works fine, happy with it.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Quality could be better.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Quality is great, worth the price.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Received a defective item.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Received exactly what I ordered.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Received in good condition.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Received wrong item, had to return.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Seller was responsive and helpful.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Size does not fit as expected.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Size runs large, order smaller size.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Very affordable and decent quality.;Delivered
Sugar;Groceries;KhongDeeDee;Bangkok;Bangkok;No Campaign;No Campaign;Very cheap material, disappointed.;Delivered
